Date, Price
Sun Dec 11 04:00:31 2022,275.6
Sun Dec 11 04:01:31 2022,275.83
Sun Dec 11 04:02:32 2022,275.86
Sun Dec 11 04:03:32 2022,275.88
Sun Dec 11 04:04:32 2022,275.8
Sun Dec 11 04:05:33 2022,275.69
Sun Dec 11 04:06:33 2022,275.7
Sun Dec 11 04:07:34 2022,275.63
Sun Dec 11 04:08:34 2022,275.8
Sun Dec 11 04:09:34 2022,275.76
Sun Dec 11 04:10:35 2022,275.81
Sun Dec 11 04:11:35 2022,275.81
Sun Dec 11 04:12:36 2022,275.78
Sun Dec 11 04:13:36 2022,275.78
Sun Dec 11 04:14:36 2022,275.78
Sun Dec 11 04:15:37 2022,275.77
Sun Dec 11 04:16:37 2022,275.74
Sun Dec 11 04:17:39 2022,275.69
Sun Dec 11 04:18:39 2022,275.55
Sun Dec 11 04:19:40 2022,275.34
Sun Dec 11 04:20:40 2022,275.26
Sun Dec 11 04:21:40 2022,275.28
Sun Dec 11 04:22:41 2022,275.23
Sun Dec 11 04:23:41 2022,275.22
Sun Dec 11 04:24:42 2022,275.31
Sun Dec 11 04:25:42 2022,275.24
Sun Dec 11 04:26:42 2022,275.32
Sun Dec 11 04:27:43 2022,275.18
Sun Dec 11 04:28:43 2022,275.11
Sun Dec 11 04:29:44 2022,275.19
Sun Dec 11 04:30:44 2022,275.07
Sun Dec 11 04:31:44 2022,275.31
Sun Dec 11 04:32:45 2022,275.33
Sun Dec 11 04:33:45 2022,275.3
Sun Dec 11 04:34:46 2022,275.32
Sun Dec 11 04:35:46 2022,275.23
Sun Dec 11 04:36:46 2022,275.25
Sun Dec 11 04:37:47 2022,275.32
Sun Dec 11 04:38:47 2022,275.33
Sun Dec 11 04:39:48 2022,275.26
Sun Dec 11 04:40:48 2022,275.3
Sun Dec 11 04:41:48 2022,275.27
Sun Dec 11 04:42:49 2022,275.29
Sun Dec 11 04:43:49 2022,275.26
Sun Dec 11 04:44:50 2022,275.29
Sun Dec 11 04:45:51 2022,275.27
Sun Dec 11 04:46:51 2022,275.32
Sun Dec 11 04:47:51 2022,275.37
Sun Dec 11 04:48:52 2022,275.38
Sun Dec 11 04:49:52 2022,275.34
Sun Dec 11 04:50:53 2022,275.36
Sun Dec 11 04:51:53 2022,275.31
Sun Dec 11 04:52:53 2022,275.39
Sun Dec 11 04:53:54 2022,275.35
Sun Dec 11 04:54:54 2022,275.41
Sun Dec 11 04:55:54 2022,275.37
Sun Dec 11 04:56:55 2022,275.35
Sun Dec 11 04:57:55 2022,275.36
Sun Dec 11 04:58:56 2022,275.34
Sun Dec 11 04:59:56 2022,275.35
Sun Dec 11 05:00:56 2022,275.26
Sun Dec 11 05:01:57 2022,275.37
Sun Dec 11 05:02:57 2022,275.35
Sun Dec 11 05:03:57 2022,275.29
Sun Dec 11 05:04:58 2022,275.24
Sun Dec 11 05:05:58 2022,275.19
Sun Dec 11 05:06:59 2022,275.23
Sun Dec 11 05:07:59 2022,275.24
Sun Dec 11 05:08:59 2022,275.14
Sun Dec 11 05:10:00 2022,275.14
Sun Dec 11 05:11:00 2022,275.16
Sun Dec 11 05:12:00 2022,275.13
Sun Dec 11 05:13:01 2022,275.15
Sun Dec 11 05:14:01 2022,275.2
Sun Dec 11 05:15:02 2022,275.15
Sun Dec 11 05:16:02 2022,275.1
Sun Dec 11 05:17:02 2022,275.16
Sun Dec 11 05:18:03 2022,275.16
Sun Dec 11 05:19:03 2022,275.13
Sun Dec 11 05:20:04 2022,275.17
Sun Dec 11 05:21:04 2022,275.27
Sun Dec 11 05:22:05 2022,275.38
Sun Dec 11 05:23:05 2022,275.37
Sun Dec 11 05:24:06 2022,275.32
Sun Dec 11 05:25:06 2022,275.33
Sun Dec 11 05:26:06 2022,275.36
Sun Dec 11 05:27:07 2022,275.34
Sun Dec 11 05:28:07 2022,275.34
Sun Dec 11 05:29:08 2022,275.39
Sun Dec 11 05:30:08 2022,275.42
Sun Dec 11 05:31:08 2022,275.37
Sun Dec 11 05:32:09 2022,275.36
Sun Dec 11 05:33:09 2022,275.41
Sun Dec 11 05:34:10 2022,275.42
Sun Dec 11 05:35:10 2022,275.45
Sun Dec 11 05:36:10 2022,275.48
Sun Dec 11 05:37:11 2022,275.64
Sun Dec 11 05:38:11 2022,275.67
